"plate","true_rep","isolate","time","value","Blank_Replicate"
"Plate 4","Dulse 3","6",16,0.142333333333333,0.141333333333333
"Plate 4","Dulse 3","7",2,0.0343333333333334,0.146
"Plate 4","Dulse 3","7",4,0.0216666666666667,0.147
"Plate 4","Dulse 3","7",6,0.0363333333333333,0.177666666666667
"Plate 4","Dulse 3","7",8,0.0233333333333333,0.144333333333333
"Plate 4","Dulse 3","7",10,0.00800000000000001,0.145
"Plate 4","Dulse 3","7",12,0.024,0.147
"Plate 4","Dulse 3","7",14,0.0283333333333333,0.132666666666667
"Plate 4","Dulse 3","7",16,0.021,0.141333333333333
"Plate 4","Dulse 3","8",2,0.02,0.146
"Plate 4","Dulse 3","8",4,0.0356666666666667,0.147
"Plate 4","Dulse 3","8",6,0.0763333333333333,0.177666666666667
"Plate 4","Dulse 3","8",8,0.0796666666666667,0.144333333333333
"Plate 4","Dulse 3","8",10,0.077,0.145
"Plate 4","Dulse 3","8",12,0.105,0.147
"Plate 4","Dulse 3","8",14,0.18,0.132666666666667
"Plate 4","Dulse 3","8",16,0.179333333333333,0.141333333333333
"Plate 4","Dulse 3","9",2,0.0365,0.146
"Plate 4","Dulse 3","9",4,0.0275,0.147
"Plate 4","Dulse 3","9",6,0.00533333333333333,0.177666666666667
"Plate 4","Dulse 3","9",8,0.065,0.144333333333333
"Plate 4","Dulse 3","9",10,0.105,0.145
"Plate 4","Dulse 3","9",12,0.172666666666667,0.147
"Plate 4","Dulse 3","9",14,0.183666666666667,0.132666666666667
"Plate 4","Dulse 3","9",16,0.184666666666667,0.141333333333333
"Plate 5","Dulse 3","11",2,0.0316666666666667,0.162333333333333
"Plate 5","Dulse 3","11",4,NA,0.171333333333333
"Plate 5","Dulse 3","11",6,0.0283333333333333,0.187666666666667
"Plate 5","Dulse 3","11",8,0.0256666666666667,0.168333333333333
"Plate 5","Dulse 3","11",10,-0.0213333333333333,0.161
"Plate 5","Dulse 3","11",12,-0.0653333333333333,0.190333333333333
"Plate 5","Dulse 3","11",14,-0.053,0.176666666666667
"Plate 5","Dulse 3","11",16,-0.0323333333333333,0.156
"Plate 5","Dulse 3","12",2,-0.0193333333333333,0.162333333333333
"Plate 5","Dulse 3","12",4,-0.0163333333333333,0.171333333333333
"Plate 5","Dulse 3","12",6,-0.026,0.187666666666667
"Plate 5","Dulse 3","12",8,0.0103333333333333,0.168333333333333
"Plate 5","Dulse 3","12",10,0.0133333333333333,0.161
"Plate 5","Dulse 3","12",12,0.032,0.190333333333333
"Plate 5","Dulse 3","12",14,0.138666666666667,0.176666666666667
"Plate 5","Dulse 3","12",16,0.125333333333333,0.156
"Plate 5","Dulse 3","13",2,0.002,0.162333333333333
"Plate 5","Dulse 3","13",4,-0.00533333333333336,0.171333333333333
"Plate 5","Dulse 3","13",6,-0.0136666666666667,0.187666666666667
"Plate 5","Dulse 3","13",8,-0.0376666666666667,0.168333333333333
"Plate 5","Dulse 3","13",10,-0.026,0.161
"Plate 5","Dulse 3","13",12,-0.046,0.190333333333333
"Plate 5","Dulse 3","13",14,-0.0183333333333333,0.176666666666667
"Plate 5","Dulse 3","13",16,-0.0376666666666667,0.156
"Plate 5","Dulse 3","14",2,-0.00333333333333333,0.162333333333333
"Plate 5","Dulse 3","14",4,-0.00133333333333335,0.171333333333333
"Plate 5","Dulse 3","14",6,-0.0326666666666667,0.187666666666667
"Plate 5","Dulse 3","14",8,-0.018,0.168333333333333
"Plate 5","Dulse 3","14",10,0.00666666666666665,0.161
"Plate 5","Dulse 3","14",12,0.028,0.190333333333333
"Plate 5","Dulse 3","14",14,0.049,0.176666666666667
"Plate 5","Dulse 3","14",16,0.066,0.156
"Plate 5","Dulse 3","15",2,0.0373333333333333,0.162333333333333
"Plate 5","Dulse 3","15",4,NA,0.171333333333333
"Plate 5","Dulse 3","15",6,0.0288333333333333,0.187666666666667
"Plate 5","Dulse 3","15",8,0.0106666666666667,0.168333333333333
"Plate 5","Dulse 3","15",10,-0.0346666666666667,0.161
"Plate 5","Dulse 3","15",12,-0.0656666666666667,0.190333333333333
"Plate 5","Dulse 3","15",14,-0.0473333333333333,0.176666666666667
"Plate 5","Dulse 3","15",16,-0.034,0.156
"Plate 5","Dulse 3","16",2,-0.00266666666666665,0.162333333333333
"Plate 5","Dulse 3","16",4,0.00999999999999998,0.171333333333333
"Plate 5","Dulse 3","16",6,-0.0113333333333333,0.187666666666667
"Plate 5","Dulse 3","16",8,0.0636666666666667,0.168333333333333
"Plate 5","Dulse 3","16",10,0.0926666666666666,0.161
"Plate 5","Dulse 3","16",12,0.0823333333333333,0.190333333333333
"Plate 5","Dulse 3","16",14,0.117,0.176666666666667
"Plate 5","Dulse 3","16",16,0.128,0.156
"Plate 5","Dulse 3","17",2,0.00766666666666668,0.162333333333333
"Plate 5","Dulse 3","17",4,-0.00683333333333333,0.171333333333333
"Plate 5","Dulse 3","17",6,-0.00233333333333335,0.187666666666667
"Plate 5","Dulse 3","17",8,0.046,0.168333333333333
"Plate 5","Dulse 3","17",10,0.0906666666666666,0.161
"Plate 5","Dulse 3","17",12,0.099,0.190333333333333
"Plate 5","Dulse 3","17",14,0.123,0.176666666666667
"Plate 5","Dulse 3","17",16,0.127666666666667,0.156
"Plate 5","Dulse 3","18",2,-0.00933333333333333,0.162333333333333
"Plate 5","Dulse 3","18",4,0.022,0.171333333333333
"Plate 5","Dulse 3","18",6,0.0203333333333333,0.187666666666667
"Plate 5","Dulse 3","18",8,0.00566666666666665,0.168333333333333
"Plate 5","Dulse 3","18",10,0.055,0.161
"Plate 5","Dulse 3","18",12,0.088,0.190333333333333
"Plate 5","Dulse 3","18",14,0.124666666666667,0.176666666666667
"Plate 5","Dulse 3","18",16,0.089,0.156
"Plate 5","Dulse 3","19",2,0.0316666666666667,0.162333333333333
"Plate 5","Dulse 3","19",4,0.0696666666666667,0.171333333333333
"Plate 5","Dulse 3","19",6,0.00866666666666666,0.187666666666667
"Plate 5","Dulse 3","19",8,0.023,0.168333333333333
"Plate 5","Dulse 3","19",10,0.00633333333333333,0.161
"Plate 5","Dulse 3","19",12,-0.0253333333333333,0.190333333333333
"Plate 5","Dulse 3","19",14,0.019,0.176666666666667
"Plate 5","Dulse 3","19",16,0.0833333333333333,0.156
"Plate 5","Dulse 3","20",2,-0.00866666666666668,0.162333333333333
"Plate 5","Dulse 3","20",4,0.0193333333333333,0.171333333333333
"Plate 5","Dulse 3","20",6,-0.0323333333333334,0.187666666666667
"Plate 5","Dulse 3","20",8,-0.00966666666666668,0.168333333333333
"Plate 5","Dulse 3","20",10,-0.0243333333333333,0.161
"Plate 5","Dulse 3","20",12,-0.062,0.190333333333333
"Plate 5","Dulse 3","20",14,-0.0413333333333333,0.176666666666667
"Plate 5","Dulse 3","20",16,-0.019,0.156
"Plate 5","Dulse 3","21",2,-0.0216666666666667,0.162333333333333
"Plate 5","Dulse 3","21",4,-0.0216666666666667,0.171333333333333
"Plate 5","Dulse 3","21",6,-0.022,0.187666666666667
"Plate 5","Dulse 3","21",8,0.00966666666666666,0.168333333333333
"Plate 5","Dulse 3","21",10,0.0536666666666667,0.161
"Plate 5","Dulse 3","21",12,0.062,0.190333333333333
"Plate 5","Dulse 3","21",14,0.0823333333333333,0.176666666666667
"Plate 5","Dulse 3","21",16,0.0996666666666667,0.156
"Plate 5","Dulse 3","22",2,-0.0216666666666667,0.162333333333333
"Plate 5","Dulse 3","22",4,-0.0106666666666667,0.171333333333333
"Plate 5","Dulse 3","22",6,-0.00233333333333335,0.187666666666667
"Plate 5","Dulse 3","22",8,0.025,0.168333333333333
"Plate 5","Dulse 3","22",10,0.0596666666666667,0.161
"Plate 5","Dulse 3","22",12,0.0416666666666667,0.190333333333333
"Plate 5","Dulse 3","22",14,0.0616666666666667,0.176666666666667
"Plate 5","Dulse 3","22",16,0.094,0.156
"Plate 5","Dulse 3","23",2,0.0196666666666667,0.162333333333333
"Plate 5","Dulse 3","23",4,0.0293333333333333,0.171333333333333
"Plate 5","Dulse 3","23",6,-0.00233333333333335,0.187666666666667
"Plate 5","Dulse 3","23",8,-0.00133333333333333,0.168333333333333
"Plate 5","Dulse 3","23",10,-0.01,0.161
"Plate 5","Dulse 3","23",12,-0.019,0.190333333333333
"Plate 5","Dulse 3","23",14,-0.0166666666666667,0.176666666666667
"Plate 5","Dulse 3","23",16,0.0183333333333333,0.156
"Plate 5","Dulse 3","24",2,-0.004,0.162333333333333
"Plate 5","Dulse 3","24",4,0.0146666666666667,0.171333333333333
"Plate 5","Dulse 3","24",6,0.015,0.187666666666667
"Plate 5","Dulse 3","24",8,0.072,0.168333333333333
"Plate 5","Dulse 3","24",10,0.0746666666666667,0.161
"Plate 5","Dulse 3","24",12,0.0393333333333333,0.190333333333333
"Plate 5","Dulse 3","24",14,0.067,0.176666666666667
"Plate 5","Dulse 3","24",16,0.091,0.156
"Plate 6","Dulse 4","1",2,0.0263333333333333,0.197333333333333
"Plate 6","Dulse 4","1",4,0.022,0.140333333333333
"Plate 6","Dulse 4","1",6,0.0246666666666667,0.137666666666667
"Plate 6","Dulse 4","1",8,0.0203333333333333,0.155666666666667
"Plate 6","Dulse 4","1",10,0.0696666666666667,0.135333333333333
"Plate 6","Dulse 4","1",12,0.0976666666666667,0.133
"Plate 6","Dulse 4","1",14,0.187666666666667,0.140666666666667
"Plate 6","Dulse 4","1",16,0.177,0.136666666666667
"Plate 6","Dulse 4","10",2,-0.0243333333333333,0.197333333333333
"Plate 6","Dulse 4","10",4,0.00866666666666666,0.140333333333333
"Plate 6","Dulse 4","10",6,0.00600000000000001,0.137666666666667
"Plate 6","Dulse 4","10",8,-0.00133333333333335,0.155666666666667
"Plate 6","Dulse 4","10",10,0.051,0.135333333333333
"Plate 6","Dulse 4","10",12,0.0816666666666667,0.133
"Plate 6","Dulse 4","10",14,0.156333333333333,0.140666666666667
"Plate 6","Dulse 4","10",16,0.194333333333333,0.136666666666667
"Plate 6","Dulse 4","11",2,-0.0293333333333333,0.197333333333333
"Plate 6","Dulse 4","11",4,0.00666666666666665,0.140333333333333
"Plate 6","Dulse 4","11",6,0.0133333333333333,0.137666666666667
"Plate 6","Dulse 4","11",8,0.0213333333333333,0.155666666666667
"Plate 6","Dulse 4","11",10,0.102666666666667,0.135333333333333
"Plate 6","Dulse 4","11",12,0.191,0.133
"Plate 6","Dulse 4","11",14,0.253333333333333,0.140666666666667
"Plate 6","Dulse 4","11",16,0.194333333333333,0.136666666666667
"Plate 6","Dulse 4","12",2,-0.005,0.197333333333333
"Plate 6","Dulse 4","12",4,0.0266666666666666,0.140333333333333
"Plate 6","Dulse 4","12",6,0.035,0.137666666666667
"Plate 6","Dulse 4","12",8,0.0296666666666666,0.155666666666667
"Plate 6","Dulse 4","12",10,0.112,0.135333333333333
"Plate 6","Dulse 4","12",12,0.167666666666667,0.133
"Plate 6","Dulse 4","12",14,0.225333333333333,0.140666666666667
"Plate 6","Dulse 4","12",16,0.218666666666667,0.136666666666667
"Plate 6","Dulse 4","13",2,-0.002,0.197333333333333
"Plate 6","Dulse 4","13",4,0.0263333333333333,0.140333333333333
"Plate 6","Dulse 4","13",6,0.019,0.137666666666667
"Plate 6","Dulse 4","13",8,0.017,0.155666666666667
"Plate 6","Dulse 4","13",10,0.0603333333333333,0.135333333333333
"Plate 6","Dulse 4","13",12,0.126666666666667,0.133
"Plate 6","Dulse 4","13",14,0.193333333333333,0.140666666666667
"Plate 6","Dulse 4","13",16,0.206333333333333,0.136666666666667
"Plate 6","Dulse 4","14",2,0.005,0.197333333333333
"Plate 6","Dulse 4","14",4,0.00966666666666666,0.140333333333333
"Plate 6","Dulse 4","14",6,0.021,0.137666666666667
"Plate 6","Dulse 4","14",8,0.0253333333333333,0.155666666666667
"Plate 6","Dulse 4","14",10,0.0883333333333333,0.135333333333333
"Plate 6","Dulse 4","14",12,0.138,0.133
"Plate 6","Dulse 4","14",14,0.163,0.140666666666667
"Plate 6","Dulse 4","14",16,0.180333333333333,0.136666666666667
"Plate 6","Dulse 4","15",2,-0.0413333333333333,0.197333333333333
"Plate 6","Dulse 4","15",4,0.00433333333333333,0.140333333333333
"Plate 6","Dulse 4","15",6,0.0113333333333333,0.137666666666667
"Plate 6","Dulse 4","15",8,-0.000666666666666677,0.155666666666667
"Plate 6","Dulse 4","15",10,0.0506666666666667,0.135333333333333
"Plate 6","Dulse 4","15",12,0.085,0.133
"Plate 6","Dulse 4","15",14,0.141666666666667,0.140666666666667
"Plate 6","Dulse 4","15",16,0.155666666666667,0.136666666666667
"Plate 6","Dulse 4","2",2,0.00966666666666666,0.197333333333333
"Plate 6","Dulse 4","2",4,0.00666666666666665,0.140333333333333
"Plate 6","Dulse 4","2",6,0.00900000000000001,0.137666666666667
"Plate 6","Dulse 4","2",8,0.00266666666666665,0.155666666666667
"Plate 6","Dulse 4","2",10,0.0836666666666667,0.135333333333333
"Plate 6","Dulse 4","2",12,0.145666666666667,0.133
"Plate 6","Dulse 4","2",14,0.23,0.140666666666667
"Plate 6","Dulse 4","2",16,0.203666666666667,0.136666666666667
"Plate 6","Dulse 4","3",2,0.0246666666666667,0.197333333333333
"Plate 6","Dulse 4","3",4,0.018,0.140333333333333
"Plate 6","Dulse 4","3",6,0.0243333333333333,0.137666666666667
"Plate 6","Dulse 4","3",8,0.0156666666666667,0.155666666666667
"Plate 6","Dulse 4","3",10,0.0733333333333333,0.135333333333333
"Plate 6","Dulse 4","3",12,0.137,0.133
"Plate 6","Dulse 4","3",14,0.207333333333333,0.140666666666667
"Plate 6","Dulse 4","3",16,0.221666666666667,0.136666666666667
"Plate 6","Dulse 4","4",2,-0.0196666666666667,0.197333333333333
"Plate 6","Dulse 4","4",4,0.0206666666666667,0.140333333333333
"Plate 6","Dulse 4","4",6,0.0486666666666667,0.137666666666667
"Plate 6","Dulse 4","4",8,0.00833333333333333,0.155666666666667
"Plate 6","Dulse 4","4",10,0.0673333333333333,0.135333333333333
"Plate 6","Dulse 4","4",12,0.08,0.133
"Plate 6","Dulse 4","4",14,0.148,0.140666666666667
"Plate 6","Dulse 4","4",16,0.166666666666667,0.136666666666667
"Plate 6","Dulse 4","5",2,0.00966666666666666,0.197333333333333
"Plate 6","Dulse 4","5",4,0.025,0.140333333333333
"Plate 6","Dulse 4","5",6,0.0423333333333333,0.137666666666667
"Plate 6","Dulse 4","5",8,0.0183333333333333,0.155666666666667
"Plate 6","Dulse 4","5",10,0.0476666666666667,0.135333333333333
"Plate 6","Dulse 4","5",12,0.0896666666666667,0.133
"Plate 6","Dulse 4","5",14,0.137333333333333,0.140666666666667
"Plate 6","Dulse 4","5",16,0.157,0.136666666666667
"Plate 6","Dulse 4","6",2,0.00966666666666668,0.197333333333333
"Plate 6","Dulse 4","6",4,0.0386666666666667,0.140333333333333
"Plate 6","Dulse 4","6",6,0.055,0.137666666666667
"Plate 6","Dulse 4","6",8,0.0803333333333333,0.155666666666667
"Plate 6","Dulse 4","6",10,0.0813333333333333,0.135333333333333
"Plate 6","Dulse 4","6",12,0.104333333333333,0.133
"Plate 6","Dulse 4","6",14,0.118666666666667,0.140666666666667
"Plate 6","Dulse 4","6",16,0.110333333333333,0.136666666666667
"Plate 6","Dulse 4","7",2,0.0103333333333333,0.197333333333333
"Plate 6","Dulse 4","7",4,0.04,0.140333333333333
"Plate 6","Dulse 4","7",6,0.0783333333333333,0.137666666666667
"Plate 6","Dulse 4","7",8,0.134,0.155666666666667
"Plate 6","Dulse 4","7",10,0.222,0.135333333333333
"Plate 6","Dulse 4","7",12,0.274333333333333,0.133
"Plate 6","Dulse 4","7",14,0.318666666666667,0.140666666666667
"Plate 6","Dulse 4","7",16,0.230333333333333,0.136666666666667
"Plate 6","Dulse 4","8",2,0.00800000000000001,0.197333333333333
"Plate 6","Dulse 4","8",4,0.037,0.140333333333333
"Plate 6","Dulse 4","8",6,0.0366666666666667,0.137666666666667
"Plate 6","Dulse 4","8",8,0.0183333333333333,0.155666666666667
"Plate 6","Dulse 4","8",10,0.0686666666666667,0.135333333333333
"Plate 6","Dulse 4","8",12,0.091,0.133
"Plate 6","Dulse 4","8",14,0.142333333333333,0.140666666666667
"Plate 6","Dulse 4","8",16,0.164666666666667,0.136666666666667
"Plate 6","Dulse 4","9",2,0.0186666666666667,0.197333333333333
"Plate 6","Dulse 4","9",4,0.0263333333333333,0.140333333333333
"Plate 6","Dulse 4","9",6,0.0296666666666667,0.137666666666667
"Plate 6","Dulse 4","9",8,0.029,0.155666666666667
"Plate 6","Dulse 4","9",10,0.0733333333333333,0.135333333333333
"Plate 6","Dulse 4","9",12,0.135,0.133
"Plate 6","Dulse 4","9",14,0.201333333333333,0.140666666666667
"Plate 6","Dulse 4","9",16,0.213,0.136666666666667
"Plate 7","Dulse 4","16",2,0.0616666666666667,0.200333333333333
"Plate 7","Dulse 4","16",4,0.0323333333333334,0.151666666666667
"Plate 7","Dulse 4","16",6,0.0173333333333333,0.148666666666667
"Plate 7","Dulse 4","16",8,0.0313333333333333,0.141
"Plate 7","Dulse 4","16",10,0.0566666666666667,0.139666666666667
"Plate 7","Dulse 4","16",12,0.0736666666666667,0.144333333333333
"Plate 7","Dulse 4","16",14,0.100333333333333,0.135666666666667
"Plate 7","Dulse 4","16",16,0.168666666666667,0.132333333333333
"Plate 7","Dulse 4","17",2,0.032,0.200333333333333
"Plate 7","Dulse 4","17",4,0.0253333333333333,0.151666666666667
"Plate 7","Dulse 4","17",6,0.0226666666666667,0.148666666666667
"Plate 7","Dulse 4","17",8,0.0373333333333333,0.141
"Plate 7","Dulse 4","17",10,0.083,0.139666666666667
"Plate 7","Dulse 4","17",12,0.13,0.144333333333333
"Plate 7","Dulse 4","17",14,0.146666666666667,0.135666666666667
"Plate 7","Dulse 4","17",16,0.192333333333333,0.132333333333333
"Plate 7","Dulse 4","18",2,0.00600000000000001,0.200333333333333
"Plate 7","Dulse 4","18",4,0.03,0.151666666666667
"Plate 7","Dulse 4","18",6,0.0116666666666667,0.148666666666667
"Plate 7","Dulse 4","18",8,0.02,0.141
"Plate 7","Dulse 4","18",10,0.0446666666666667,0.139666666666667
"Plate 7","Dulse 4","18",12,0.0753333333333333,0.144333333333333
"Plate 7","Dulse 4","18",14,0.0906666666666667,0.135666666666667
"Plate 7","Dulse 4","18",16,0.106,0.132333333333333
"Plate 7","Dulse 4","19",2,0.0186666666666667,0.200333333333333
"Plate 7","Dulse 4","19",4,0.0186666666666667,0.151666666666667
"Plate 7","Dulse 4","19",6,0.012,0.148666666666667
"Plate 7","Dulse 4","19",8,0.0366666666666667,0.141
"Plate 7","Dulse 4","19",10,0.0693333333333333,0.139666666666667
"Plate 7","Dulse 4","19",12,0.133333333333333,0.144333333333333
"Plate 7","Dulse 4","19",14,0.182,0.135666666666667
"Plate 7","Dulse 4","19",16,0.221666666666667,0.132333333333333
"Plate 7","Dulse 4","20",2,0.074,0.200333333333333
"Plate 7","Dulse 4","20",4,0.0513333333333334,0.151666666666667
"Plate 7","Dulse 4","20",6,0.054,0.148666666666667
"Plate 7","Dulse 4","20",8,0.101666666666667,0.141
"Plate 7","Dulse 4","20",10,0.157333333333333,0.139666666666667
"Plate 7","Dulse 4","20",12,0.182333333333333,0.144333333333333
"Plate 7","Dulse 4","20",14,0.235,0.135666666666667
"Plate 7","Dulse 4","20",16,0.175666666666667,0.132333333333333
"Plate 7","Dulse 4","21",2,0.0166666666666667,0.200333333333333
"Plate 7","Dulse 4","21",4,0.0256666666666667,0.151666666666667
"Plate 7","Dulse 4","21",6,0.0196666666666667,0.148666666666667
"Plate 7","Dulse 4","21",8,0.055,0.141
"Plate 7","Dulse 4","21",10,0.109,0.139666666666667
"Plate 7","Dulse 4","21",12,0.147,0.144333333333333
"Plate 7","Dulse 4","21",14,0.188,0.135666666666667
"Plate 7","Dulse 4","21",16,0.184666666666667,0.132333333333333
"Plate 7","Dulse 4","22",2,0.00566666666666665,0.200333333333333
"Plate 7","Dulse 4","22",4,0.024,0.151666666666667
"Plate 7","Dulse 4","22",6,0.0116666666666667,0.148666666666667
"Plate 7","Dulse 4","22",8,0.0493333333333333,0.141
"Plate 7","Dulse 4","22",10,0.119666666666667,0.139666666666667
"Plate 7","Dulse 4","22",12,0.204,0.144333333333333
"Plate 7","Dulse 4","22",14,0.258333333333333,0.135666666666667
"Plate 7","Dulse 4","22",16,0.219666666666667,0.132333333333333
"Plate 7","Dulse 4","23",2,-0.00366666666666668,0.200333333333333
"Plate 7","Dulse 4","23",4,0.0173333333333334,0.151666666666667
"Plate 7","Dulse 4","23",6,0.043,0.148666666666667
"Plate 7","Dulse 4","23",8,0.105666666666667,0.141
"Plate 7","Dulse 4","23",10,0.143333333333333,0.139666666666667
"Plate 7","Dulse 4","23",12,0.284333333333333,0.144333333333333
"Plate 7","Dulse 4","23",14,0.240666666666667,0.135666666666667
"Plate 7","Dulse 4","23",16,0.226333333333333,0.132333333333333
"Plate 7","Dulse 4","24",2,0.0476666666666667,0.200333333333333
"Plate 7","Dulse 4","24",4,0.100333333333333,0.151666666666667
"Plate 7","Dulse 4","24",6,0.106666666666667,0.148666666666667
"Plate 7","Dulse 4","24",8,0.134333333333333,0.141
"Plate 7","Dulse 4","24",10,0.155333333333333,0.139666666666667
"Plate 7","Dulse 4","24",12,0.166666666666667,0.144333333333333
"Plate 7","Dulse 4","24",14,0.141666666666667,0.135666666666667
"Plate 7","Dulse 4","24",16,0.139,0.132333333333333
"Plate 7","Dulse 5","1",2,0.0639999999999999,0.250666666666667
"Plate 7","Dulse 5","1",4,0.0123333333333333,0.255
"Plate 7","Dulse 5","1",6,0.0726666666666667,0.215333333333333
"Plate 7","Dulse 5","1",8,0.0736666666666667,0.218
"Plate 7","Dulse 5","1",10,0.130333333333333,0.191666666666667
"Plate 7","Dulse 5","1",12,0.131166666666667,0.2355
"Plate 7","Dulse 5","1",14,0.188333333333333,0.192333333333333
"Plate 7","Dulse 5","1",16,0.188333333333333,0.182
"Plate 7","Dulse 5","2",2,0.0449999999999999,0.250666666666667
"Plate 7","Dulse 5","2",4,0.029,0.255
"Plate 7","Dulse 5","2",6,0.101333333333333,0.215333333333333
"Plate 7","Dulse 5","2",8,0.110333333333333,0.218
"Plate 7","Dulse 5","2",10,0.157666666666667,0.191666666666667
"Plate 7","Dulse 5","2",12,0.145833333333333,0.2355
"Plate 7","Dulse 5","2",14,0.231333333333333,0.192333333333333
"Plate 7","Dulse 5","2",16,0.242,0.182
"Plate 7","Dulse 5","3",2,0.0303333333333333,0.250666666666667
"Plate 7","Dulse 5","3",4,-0.0153333333333333,0.255
"Plate 7","Dulse 5","3",6,0.0303333333333333,0.215333333333333
"Plate 7","Dulse 5","3",8,0.0383333333333333,0.218
"Plate 7","Dulse 5","3",10,0.092,0.191666666666667
"Plate 7","Dulse 5","3",12,0.116166666666667,0.2355
"Plate 7","Dulse 5","3",14,0.164,0.192333333333333
"Plate 7","Dulse 5","3",16,0.164,0.182
"Plate 7","Dulse 5","4",2,0.0253333333333333,0.250666666666667
"Plate 7","Dulse 5","4",4,0.0103333333333333,0.255
"Plate 7","Dulse 5","4",6,0.0496666666666667,0.215333333333333
"Plate 7","Dulse 5","4",8,0.0606666666666667,0.218
"Plate 7","Dulse 5","4",10,0.115333333333333,0.191666666666667
"Plate 7","Dulse 5","4",12,0.117,0.2355
"Plate 7","Dulse 5","4",14,0.183666666666667,0.192333333333333
"Plate 7","Dulse 5","4",16,0.176666666666667,0.182
"Plate 7","Dulse 5","5",2,0.018,0.250666666666667
"Plate 7","Dulse 5","5",4,0.022,0.255
"Plate 7","Dulse 5","5",6,0.0646666666666667,0.215333333333333
"Plate 7","Dulse 5","5",8,0.0866666666666666,0.218
"Plate 7","Dulse 5","5",10,0.150333333333333,0.191666666666667
"Plate 7","Dulse 5","5",12,0.1005,0.2355
"Plate 7","Dulse 5","5",14,0.180666666666667,0.192333333333333
"Plate 7","Dulse 5","5",16,0.188,0.182
"Plate 8","Dulse 5","10",2,-0.0123333333333333,0.241
"Plate 8","Dulse 5","10",4,0.0203333333333333,0.276
"Plate 8","Dulse 5","10",6,0.0123333333333333,0.243333333333333
"Plate 8","Dulse 5","10",8,0.00100000000000003,0.249333333333333
"Plate 8","Dulse 5","10",10,0.0523333333333333,0.208333333333333
"Plate 8","Dulse 5","10",12,0.0776666666666667,0.231333333333333
"Plate 8","Dulse 5","10",14,0.101666666666667,0.200666666666667
"Plate 8","Dulse 5","10",16,0.120666666666667,0.232
"Plate 8","Dulse 5","11",2,0.00733333333333333,0.241
"Plate 8","Dulse 5","11",4,0.016,0.276
"Plate 8","Dulse 5","11",6,0.0506666666666667,0.243333333333333
"Plate 8","Dulse 5","11",8,0.0543333333333334,0.249333333333333
"Plate 8","Dulse 5","11",10,0.115,0.208333333333333
"Plate 8","Dulse 5","11",12,0.119333333333333,0.231333333333333
"Plate 8","Dulse 5","11",14,0.161333333333333,0.200666666666667
"Plate 8","Dulse 5","11",16,0.14,0.232
"Plate 8","Dulse 5","12",2,0.018,0.241
"Plate 8","Dulse 5","12",4,0.00566666666666665,0.276
"Plate 8","Dulse 5","12",6,0.0263333333333333,0.243333333333333
"Plate 8","Dulse 5","12",8,0.0273333333333333,0.249333333333333
"Plate 8","Dulse 5","12",10,0.075,0.208333333333333
"Plate 8","Dulse 5","12",12,0.183666666666667,0.231333333333333
"Plate 8","Dulse 5","12",14,0.189,0.200666666666667
"Plate 8","Dulse 5","12",16,0.176,0.232
"Plate 8","Dulse 5","13",2,0.00933333333333336,0.241
"Plate 8","Dulse 5","13",4,-0.0226666666666667,0.276
"Plate 8","Dulse 5","13",6,-0.0126666666666666,0.243333333333333
"Plate 8","Dulse 5","13",8,-0.011,0.249333333333333
"Plate 8","Dulse 5","13",10,0.0303333333333333,0.208333333333333
"Plate 8","Dulse 5","13",12,0.0343333333333333,0.231333333333333
"Plate 8","Dulse 5","13",14,0.065,0.200666666666667
"Plate 8","Dulse 5","13",16,0.061,0.232
"Plate 8","Dulse 5","14",2,-0.00766666666666665,0.241
"Plate 8","Dulse 5","14",4,-0.00900000000000001,0.276
"Plate 8","Dulse 5","14",6,0.02,0.243333333333333
"Plate 8","Dulse 5","14",8,0.037,0.249333333333333
"Plate 8","Dulse 5","14",10,0.156,0.208333333333333
"Plate 8","Dulse 5","14",12,0.176333333333333,0.231333333333333
"Plate 8","Dulse 5","14",14,0.189666666666667,0.200666666666667
"Plate 8","Dulse 5","14",16,0.239333333333333,0.232
"Plate 8","Dulse 5","15",2,0,0.241
"Plate 8","Dulse 5","15",4,-0.017,0.276
"Plate 8","Dulse 5","15",6,-0.0146666666666666,0.243333333333333
"Plate 8","Dulse 5","15",8,-0.00833333333333333,0.249333333333333
"Plate 8","Dulse 5","15",10,0.059,0.208333333333333
"Plate 8","Dulse 5","15",12,0.068,0.231333333333333
"Plate 8","Dulse 5","15",14,0.120666666666667,0.200666666666667
"Plate 8","Dulse 5","15",16,0.125666666666667,0.232
"Plate 8","Dulse 5","16",2,-0.0236666666666667,0.241
"Plate 8","Dulse 5","16",4,-0.019,0.276
"Plate 8","Dulse 5","16",6,-0.017,0.243333333333333
"Plate 8","Dulse 5","16",8,-0.0156666666666667,0.249333333333333
"Plate 8","Dulse 5","16",10,0.0276666666666667,0.208333333333333
"Plate 8","Dulse 5","16",12,0.023,0.231333333333333
"Plate 8","Dulse 5","16",14,0.067,0.200666666666667
"Plate 8","Dulse 5","16",16,0.0706666666666667,0.232
"Plate 8","Dulse 5","17",2,-0.00966666666666666,0.241
"Plate 8","Dulse 5","17",4,-0.0113333333333334,0.276
"Plate 8","Dulse 5","17",6,0.02,0.243333333333333
"Plate 8","Dulse 5","17",8,0.0256666666666667,0.249333333333333
"Plate 8","Dulse 5","17",10,0.063,0.208333333333333
