"plate","true_rep","isolate","time","value","Blank_Replicate"
"Plate 4","Dulse 3","5",6,0.0573333333333333,0.131333333333333
"Plate 4","Dulse 3","5",8,0.0846666666666667,0.101
"Plate 4","Dulse 3","5",10,0.172666666666667,0.0946666666666667
"Plate 4","Dulse 3","5",12,0.269333333333333,0.0933333333333333
"Plate 4","Dulse 3","5",14,0.187666666666667,0.0933333333333333
"Plate 4","Dulse 3","5",16,0.187666666666667,0.094
"Plate 4","Dulse 3","6",2,0.061,0.12
"Plate 4","Dulse 3","6",4,0.0176666666666667,0.120333333333333
"Plate 4","Dulse 3","6",6,0.0156666666666667,0.131333333333333
"Plate 4","Dulse 3","6",8,0.133666666666667,0.101
"Plate 4","Dulse 3","6",10,0.138,0.0946666666666667
"Plate 4","Dulse 3","6",12,0.157666666666667,0.0933333333333333
"Plate 4","Dulse 3","6",14,0.149333333333333,0.0933333333333333
"Plate 4","Dulse 3","6",16,0.154,0.094
"Plate 4","Dulse 3","7",2,0.00766666666666665,0.12
"Plate 4","Dulse 3","7",4,0.00833333333333332,0.120333333333333
"Plate 4","Dulse 3","7",6,0.0286666666666667,0.131333333333333
"Plate 4","Dulse 3","7",8,0.0366666666666667,0.101
"Plate 4","Dulse 3","7",10,0.0306666666666667,0.0946666666666667
"Plate 4","Dulse 3","7",12,0.049,0.0933333333333333
"Plate 4","Dulse 3","7",14,0.06,0.0933333333333333
"Plate 4","Dulse 3","7",16,0.0406666666666667,0.094
"Plate 4","Dulse 3","8",2,-0.00799999999999999,0.12
"Plate 4","Dulse 3","8",4,0.00899999999999999,0.120333333333333
"Plate 4","Dulse 3","8",6,0.0256666666666667,0.131333333333333
"Plate 4","Dulse 3","8",8,0.0593333333333333,0.101
"Plate 4","Dulse 3","8",10,0.069,0.0946666666666667
"Plate 4","Dulse 3","8",12,0.0753333333333333,0.0933333333333333
"Plate 4","Dulse 3","8",14,0.117666666666667,0.0933333333333333
"Plate 4","Dulse 3","8",16,0.111,0.094
"Plate 4","Dulse 3","9",2,0.0483333333333333,0.12
"Plate 4","Dulse 3","9",4,0.0226666666666667,0.120333333333333
"Plate 4","Dulse 3","9",6,0.031,0.131333333333333
"Plate 4","Dulse 3","9",8,0.0953333333333333,0.101
"Plate 4","Dulse 3","9",10,0.156,0.0946666666666667
"Plate 4","Dulse 3","9",12,0.192,0.0933333333333333
"Plate 4","Dulse 3","9",14,0.178333333333333,0.0933333333333333
"Plate 4","Dulse 3","9",16,0.190666666666667,0.094
"Plate 5","Dulse 3","11",2,0.015,0.095
"Plate 5","Dulse 3","11",4,0.0253333333333333,0.0943333333333333
"Plate 5","Dulse 3","11",6,0.0236666666666667,0.103333333333333
"Plate 5","Dulse 3","11",8,0.028,0.084
"Plate 5","Dulse 3","11",10,0.00233333333333334,0.0843333333333333
"Plate 5","Dulse 3","11",12,0.00533333333333333,0.0873333333333333
"Plate 5","Dulse 3","11",14,0.0143333333333333,0.0863333333333333
"Plate 5","Dulse 3","11",16,0.0133333333333333,0.0836666666666667
"Plate 5","Dulse 3","12",2,0.0116666666666667,0.095
"Plate 5","Dulse 3","12",4,0.0273333333333333,0.0943333333333333
"Plate 5","Dulse 3","12",6,0.022,0.103333333333333
"Plate 5","Dulse 3","12",8,0.0383333333333333,0.084
"Plate 5","Dulse 3","12",10,0.047,0.0843333333333333
"Plate 5","Dulse 3","12",12,0.0583333333333333,0.0873333333333333
"Plate 5","Dulse 3","12",14,0.0806666666666667,0.0863333333333333
"Plate 5","Dulse 3","12",16,0.092,0.0836666666666667
"Plate 5","Dulse 3","13",2,0,0.095
"Plate 5","Dulse 3","13",4,0.022,0.0943333333333333
"Plate 5","Dulse 3","13",6,0.011,0.103333333333333
"Plate 5","Dulse 3","13",8,0.00533333333333333,0.084
"Plate 5","Dulse 3","13",10,0.00566666666666667,0.0843333333333333
"Plate 5","Dulse 3","13",12,0.00766666666666667,0.0873333333333333
"Plate 5","Dulse 3","13",14,0.0163333333333333,0.0863333333333333
"Plate 5","Dulse 3","13",16,0.028,0.0836666666666667
"Plate 5","Dulse 3","14",2,0.018,0.095
"Plate 5","Dulse 3","14",4,0.0486666666666666,0.0943333333333333
"Plate 5","Dulse 3","14",6,0.04,0.103333333333333
"Plate 5","Dulse 3","14",8,0.0456666666666666,0.084
"Plate 5","Dulse 3","14",10,0.0513333333333333,0.0843333333333333
"Plate 5","Dulse 3","14",12,0.0876666666666667,0.0873333333333333
"Plate 5","Dulse 3","14",14,0.101666666666667,0.0863333333333333
"Plate 5","Dulse 3","14",16,0.094,0.0836666666666667
"Plate 5","Dulse 3","15",2,0.0246666666666667,0.095
"Plate 5","Dulse 3","15",4,0.0421666666666667,0.0943333333333333
"Plate 5","Dulse 3","15",6,0.054,0.103333333333333
"Plate 5","Dulse 3","15",8,0.0416666666666667,0.084
"Plate 5","Dulse 3","15",10,0.00900000000000001,0.0843333333333333
"Plate 5","Dulse 3","15",12,0.0116666666666667,0.0873333333333333
"Plate 5","Dulse 3","15",14,0.02,0.0863333333333333
"Plate 5","Dulse 3","15",16,0.035,0.0836666666666667
"Plate 5","Dulse 3","16",2,0.0326666666666667,0.095
"Plate 5","Dulse 3","16",4,0.0426666666666667,0.0943333333333333
"Plate 5","Dulse 3","16",6,0.048,0.103333333333333
"Plate 5","Dulse 3","16",8,0.180666666666667,0.084
"Plate 5","Dulse 3","16",10,0.165,0.0843333333333333
"Plate 5","Dulse 3","16",12,0.162,0.0873333333333333
"Plate 5","Dulse 3","16",14,0.191333333333333,0.0863333333333333
"Plate 5","Dulse 3","16",16,0.170666666666667,0.0836666666666667
"Plate 5","Dulse 3","17",2,0.0283333333333333,0.095
"Plate 5","Dulse 3","17",4,0.0201666666666667,0.0943333333333333
"Plate 5","Dulse 3","17",6,0.0236666666666667,0.103333333333333
"Plate 5","Dulse 3","17",8,0.0273333333333333,0.084
"Plate 5","Dulse 3","17",10,0.0706666666666667,0.0843333333333333
"Plate 5","Dulse 3","17",12,0.0896666666666667,0.0873333333333333
"Plate 5","Dulse 3","17",14,0.109666666666667,0.0863333333333333
"Plate 5","Dulse 3","17",16,0.105333333333333,0.0836666666666667
"Plate 5","Dulse 3","18",2,0.021,0.095
"Plate 5","Dulse 3","18",4,0.0343333333333333,0.0943333333333333
"Plate 5","Dulse 3","18",6,0.0286666666666667,0.103333333333333
"Plate 5","Dulse 3","18",8,0.0663333333333333,0.084
"Plate 5","Dulse 3","18",10,0.136333333333333,0.0843333333333333
"Plate 5","Dulse 3","18",12,0.201333333333333,0.0873333333333333
"Plate 5","Dulse 3","18",14,0.247333333333333,0.0863333333333333
"Plate 5","Dulse 3","18",16,0.203333333333333,0.0836666666666667
"Plate 5","Dulse 3","19",2,0.0223333333333333,0.095
"Plate 5","Dulse 3","19",4,0.0503333333333333,0.0943333333333333
"Plate 5","Dulse 3","19",6,0.0293333333333334,0.103333333333333
"Plate 5","Dulse 3","19",8,0.0573333333333333,0.084
"Plate 5","Dulse 3","19",10,0.0776666666666667,0.0843333333333333
"Plate 5","Dulse 3","19",12,0.125666666666667,0.0873333333333333
"Plate 5","Dulse 3","19",14,0.144,0.0863333333333333
"Plate 5","Dulse 3","19",16,0.142,0.0836666666666667
"Plate 5","Dulse 3","20",2,0.005,0.095
"Plate 5","Dulse 3","20",4,0.0351666666666667,0.0943333333333333
"Plate 5","Dulse 3","20",6,0.00866666666666667,0.103333333333333
"Plate 5","Dulse 3","20",8,0.04,0.084
"Plate 5","Dulse 3","20",10,0.0306666666666667,0.0843333333333333
"Plate 5","Dulse 3","20",12,0.0273333333333333,0.0873333333333333
"Plate 5","Dulse 3","20",14,0.0406666666666667,0.0863333333333333
"Plate 5","Dulse 3","20",16,0.0636666666666667,0.0836666666666667
"Plate 5","Dulse 3","21",2,0.014,0.095
"Plate 5","Dulse 3","21",4,0.023,0.0943333333333333
"Plate 5","Dulse 3","21",6,0.0436666666666667,0.103333333333333
"Plate 5","Dulse 3","21",8,0.0686666666666667,0.084
"Plate 5","Dulse 3","21",10,0.0896666666666667,0.0843333333333333
"Plate 5","Dulse 3","21",12,0.101333333333333,0.0873333333333333
"Plate 5","Dulse 3","21",14,0.114666666666667,0.0863333333333333
"Plate 5","Dulse 3","21",16,0.116,0.0836666666666667
"Plate 5","Dulse 3","22",2,0.028,0.095
"Plate 5","Dulse 3","22",4,0.0623333333333333,0.0943333333333333
"Plate 5","Dulse 3","22",6,0.0746666666666667,0.103333333333333
"Plate 5","Dulse 3","22",8,0.077,0.084
"Plate 5","Dulse 3","22",10,0.0916666666666667,0.0843333333333333
"Plate 5","Dulse 3","22",12,0.0903333333333333,0.0873333333333333
"Plate 5","Dulse 3","22",14,0.0933333333333333,0.0863333333333333
"Plate 5","Dulse 3","22",16,0.0866666666666667,0.0836666666666667
"Plate 5","Dulse 3","23",2,0.02,0.095
"Plate 5","Dulse 3","23",4,0.0451666666666667,0.0943333333333333
"Plate 5","Dulse 3","23",6,0.0346666666666667,0.103333333333333
"Plate 5","Dulse 3","23",8,0.0666666666666667,0.084
"Plate 5","Dulse 3","23",10,0.075,0.0843333333333333
"Plate 5","Dulse 3","23",12,0.11,0.0873333333333333
"Plate 5","Dulse 3","23",14,0.155,0.0863333333333333
"Plate 5","Dulse 3","23",16,0.149666666666667,0.0836666666666667
"Plate 5","Dulse 3","24",2,0.029,0.095
"Plate 5","Dulse 3","24",4,0.0486666666666666,0.0943333333333333
"Plate 5","Dulse 3","24",6,0.095,0.103333333333333
"Plate 5","Dulse 3","24",8,0.106,0.084
"Plate 5","Dulse 3","24",10,0.102,0.0843333333333333
"Plate 5","Dulse 3","24",12,0.096,0.0873333333333333
"Plate 5","Dulse 3","24",14,0.0823333333333333,0.0863333333333333
"Plate 5","Dulse 3","24",16,0.071,0.0836666666666667
"Plate 6","Dulse 4","1",2,0.0666666666666667,0.116333333333333
"Plate 6","Dulse 4","1",4,0.0343333333333333,0.105333333333333
"Plate 6","Dulse 4","1",6,0.037,0.101333333333333
"Plate 6","Dulse 4","1",8,0.045,0.102666666666667
"Plate 6","Dulse 4","1",10,0.0743333333333333,0.106666666666667
"Plate 6","Dulse 4","1",12,0.154,0.108666666666667
"Plate 6","Dulse 4","1",14,0.189,0.105666666666667
"Plate 6","Dulse 4","1",16,0.172666666666667,0.096
"Plate 6","Dulse 4","10",2,0.0346666666666667,0.116333333333333
"Plate 6","Dulse 4","10",4,0.048,0.105333333333333
"Plate 6","Dulse 4","10",6,0.0826666666666667,0.101333333333333
"Plate 6","Dulse 4","10",8,0.14,0.102666666666667
"Plate 6","Dulse 4","10",10,0.163333333333333,0.106666666666667
"Plate 6","Dulse 4","10",12,0.190333333333333,0.108666666666667
"Plate 6","Dulse 4","10",14,0.194333333333333,0.105666666666667
"Plate 6","Dulse 4","10",16,0.192333333333333,0.096
"Plate 6","Dulse 4","11",2,0.0283333333333333,0.116333333333333
"Plate 6","Dulse 4","11",4,0.0413333333333333,0.105333333333333
"Plate 6","Dulse 4","11",6,0.0416666666666667,0.101333333333333
"Plate 6","Dulse 4","11",8,0.0706666666666667,0.102666666666667
"Plate 6","Dulse 4","11",10,0.128333333333333,0.106666666666667
"Plate 6","Dulse 4","11",12,0.128666666666667,0.108666666666667
"Plate 6","Dulse 4","11",14,0.132,0.105666666666667
"Plate 6","Dulse 4","11",16,0.128333333333333,0.096
"Plate 6","Dulse 4","12",2,0.0306666666666667,0.116333333333333
"Plate 6","Dulse 4","12",4,0.041,0.105333333333333
"Plate 6","Dulse 4","12",6,0.0506666666666667,0.101333333333333
"Plate 6","Dulse 4","12",8,0.0736666666666667,0.102666666666667
"Plate 6","Dulse 4","12",10,0.128333333333333,0.106666666666667
"Plate 6","Dulse 4","12",12,0.134,0.108666666666667
"Plate 6","Dulse 4","12",14,0.140666666666667,0.105666666666667
"Plate 6","Dulse 4","12",16,0.133666666666667,0.096
"Plate 6","Dulse 4","13",2,0.0453333333333333,0.116333333333333
"Plate 6","Dulse 4","13",4,0.046,0.105333333333333
"Plate 6","Dulse 4","13",6,0.035,0.101333333333333
"Plate 6","Dulse 4","13",8,0.071,0.102666666666667
"Plate 6","Dulse 4","13",10,0.131333333333333,0.106666666666667
"Plate 6","Dulse 4","13",12,0.182,0.108666666666667
"Plate 6","Dulse 4","13",14,0.160666666666667,0.105666666666667
"Plate 6","Dulse 4","13",16,0.168,0.096
"Plate 6","Dulse 4","14",2,0.0183333333333333,0.116333333333333
"Plate 6","Dulse 4","14",4,0.0336666666666667,0.105333333333333
"Plate 6","Dulse 4","14",6,0.052,0.101333333333333
"Plate 6","Dulse 4","14",8,0.0953333333333333,0.102666666666667
"Plate 6","Dulse 4","14",10,0.100333333333333,0.106666666666667
"Plate 6","Dulse 4","14",12,0.116666666666667,0.108666666666667
"Plate 6","Dulse 4","14",14,0.123,0.105666666666667
"Plate 6","Dulse 4","14",16,0.120666666666667,0.096
"Plate 6","Dulse 4","15",2,0.0146666666666667,0.116333333333333
"Plate 6","Dulse 4","15",4,0.021,0.105333333333333
"Plate 6","Dulse 4","15",6,0.022,0.101333333333333
"Plate 6","Dulse 4","15",8,0.0506666666666667,0.102666666666667
"Plate 6","Dulse 4","15",10,0.0896666666666667,0.106666666666667
"Plate 6","Dulse 4","15",12,0.131333333333333,0.108666666666667
"Plate 6","Dulse 4","15",14,0.133,0.105666666666667
"Plate 6","Dulse 4","15",16,0.126,0.096
"Plate 6","Dulse 4","2",2,0.0373333333333333,0.116333333333333
"Plate 6","Dulse 4","2",4,0.029,0.105333333333333
"Plate 6","Dulse 4","2",6,0.0186666666666667,0.101333333333333
"Plate 6","Dulse 4","2",8,0.025,0.102666666666667
"Plate 6","Dulse 4","2",10,0.056,0.106666666666667
"Plate 6","Dulse 4","2",12,0.108333333333333,0.108666666666667
"Plate 6","Dulse 4","2",14,0.202333333333333,0.105666666666667
"Plate 6","Dulse 4","2",16,0.146333333333333,0.096
"Plate 6","Dulse 4","3",2,0.0231666666666667,0.116333333333333
"Plate 6","Dulse 4","3",4,0.024,0.105333333333333
"Plate 6","Dulse 4","3",6,0.0323333333333333,0.101333333333333
"Plate 6","Dulse 4","3",8,0.0336666666666667,0.102666666666667
"Plate 6","Dulse 4","3",10,0.0683333333333333,0.106666666666667
"Plate 6","Dulse 4","3",12,0.100666666666667,0.108666666666667
"Plate 6","Dulse 4","3",14,0.155666666666667,0.105666666666667
"Plate 6","Dulse 4","3",16,0.122666666666667,0.096
"Plate 6","Dulse 4","4",2,0.0136666666666667,0.116333333333333
"Plate 6","Dulse 4","4",4,0.0136666666666667,0.105333333333333
"Plate 6","Dulse 4","4",6,0.029,0.101333333333333
"Plate 6","Dulse 4","4",8,0.0303333333333333,0.102666666666667
"Plate 6","Dulse 4","4",10,0.042,0.106666666666667
"Plate 6","Dulse 4","4",12,0.0653333333333333,0.108666666666667
"Plate 6","Dulse 4","4",14,0.105333333333333,0.105666666666667
"Plate 6","Dulse 4","4",16,0.099,0.096
"Plate 6","Dulse 4","5",2,0.093,0.116333333333333
"Plate 6","Dulse 4","5",4,0.0581666666666666,0.105333333333333
"Plate 6","Dulse 4","5",6,0.0613333333333333,0.101333333333333
"Plate 6","Dulse 4","5",8,0.0666666666666667,0.102666666666667
"Plate 6","Dulse 4","5",10,0.108666666666667,0.106666666666667
"Plate 6","Dulse 4","5",12,0.17,0.108666666666667
"Plate 6","Dulse 4","5",14,0.201333333333333,0.105666666666667
"Plate 6","Dulse 4","5",16,0.190666666666667,0.096
"Plate 6","Dulse 4","6",2,0.023,0.116333333333333
"Plate 6","Dulse 4","6",4,0.012,0.105333333333333
"Plate 6","Dulse 4","6",6,0.0156666666666667,0.101333333333333
"Plate 6","Dulse 4","6",8,0.0223333333333333,0.102666666666667
"Plate 6","Dulse 4","6",10,0.0223333333333333,0.106666666666667
"Plate 6","Dulse 4","6",12,0.0213333333333333,0.108666666666667
"Plate 6","Dulse 4","6",14,0.039,0.105666666666667
"Plate 6","Dulse 4","6",16,0.059,0.096
"Plate 6","Dulse 4","7",2,0.047,0.116333333333333
"Plate 6","Dulse 4","7",4,0.058,0.105333333333333
"Plate 6","Dulse 4","7",6,0.0933333333333334,0.101333333333333
"Plate 6","Dulse 4","7",8,0.104,0.102666666666667
"Plate 6","Dulse 4","7",10,0.124666666666667,0.106666666666667
"Plate 6","Dulse 4","7",12,0.140666666666667,0.108666666666667
"Plate 6","Dulse 4","7",14,0.151,0.105666666666667
"Plate 6","Dulse 4","7",16,0.137333333333333,0.096
"Plate 6","Dulse 4","8",2,0.0346666666666667,0.116333333333333
"Plate 6","Dulse 4","8",4,0.0391666666666667,0.105333333333333
"Plate 6","Dulse 4","8",6,0.0923333333333334,0.101333333333333
"Plate 6","Dulse 4","8",8,0.138,0.102666666666667
"Plate 6","Dulse 4","8",10,0.140333333333333,0.106666666666667
"Plate 6","Dulse 4","8",12,0.147,0.108666666666667
"Plate 6","Dulse 4","8",14,0.169333333333333,0.105666666666667
"Plate 6","Dulse 4","8",16,0.170666666666667,0.096
"Plate 6","Dulse 4","9",2,0.0646666666666667,0.116333333333333
"Plate 6","Dulse 4","9",4,0.0461666666666667,0.105333333333333
"Plate 6","Dulse 4","9",6,0.0606666666666667,0.101333333333333
"Plate 6","Dulse 4","9",8,0.0996666666666667,0.102666666666667
"Plate 6","Dulse 4","9",10,0.137666666666667,0.106666666666667
"Plate 6","Dulse 4","9",12,0.202,0.108666666666667
"Plate 6","Dulse 4","9",14,0.189666666666667,0.105666666666667
"Plate 6","Dulse 4","9",16,0.159666666666667,0.096
"Plate 7","Dulse 4","16",2,0.0563333333333333,0.139666666666667
"Plate 7","Dulse 4","16",4,0.031,0.108
"Plate 7","Dulse 4","16",6,0.0526666666666667,0.092
"Plate 7","Dulse 4","16",8,0.055,0.0903333333333333
"Plate 7","Dulse 4","16",10,0.100333333333333,0.0883333333333333
"Plate 7","Dulse 4","16",12,0.121,0.100666666666667
"Plate 7","Dulse 4","16",14,0.142666666666667,0.0953333333333333
"Plate 7","Dulse 4","16",16,0.149333333333333,0.0936666666666667
"Plate 7","Dulse 4","17",2,0.00533333333333333,0.139666666666667
"Plate 7","Dulse 4","17",4,0.036,0.108
"Plate 7","Dulse 4","17",6,0.0466666666666667,0.092
"Plate 7","Dulse 4","17",8,0.056,0.0903333333333333
"Plate 7","Dulse 4","17",10,0.0856666666666667,0.0883333333333333
"Plate 7","Dulse 4","17",12,0.107333333333333,0.100666666666667
"Plate 7","Dulse 4","17",14,0.105,0.0953333333333333
"Plate 7","Dulse 4","17",16,0.0903333333333333,0.0936666666666667
"Plate 7","Dulse 4","18",2,0.018,0.139666666666667
"Plate 7","Dulse 4","18",4,0.0336666666666667,0.108
"Plate 7","Dulse 4","18",6,0.0483333333333333,0.092
"Plate 7","Dulse 4","18",8,0.049,0.0903333333333333
"Plate 7","Dulse 4","18",10,0.0613333333333333,0.0883333333333333
"Plate 7","Dulse 4","18",12,0.0946666666666667,0.100666666666667
"Plate 7","Dulse 4","18",14,0.07,0.0953333333333333
"Plate 7","Dulse 4","18",16,0.0823333333333333,0.0936666666666667
"Plate 7","Dulse 4","19",2,0.0463333333333333,0.139666666666667
"Plate 7","Dulse 4","19",4,0.0333333333333333,0.108
"Plate 7","Dulse 4","19",6,0.0376666666666667,0.092
"Plate 7","Dulse 4","19",8,0.0483333333333333,0.0903333333333333
"Plate 7","Dulse 4","19",10,0.0633333333333333,0.0883333333333333
"Plate 7","Dulse 4","19",12,0.0836666666666667,0.100666666666667
"Plate 7","Dulse 4","19",14,0.0816666666666667,0.0953333333333333
"Plate 7","Dulse 4","19",16,0.0963333333333333,0.0936666666666667
"Plate 7","Dulse 4","20",2,0.0873333333333333,0.139666666666667
"Plate 7","Dulse 4","20",4,0.04,0.108
"Plate 7","Dulse 4","20",6,0.0503333333333333,0.092
"Plate 7","Dulse 4","20",8,0.077,0.0903333333333333
"Plate 7","Dulse 4","20",10,0.115333333333333,0.0883333333333333
"Plate 7","Dulse 4","20",12,0.156333333333333,0.100666666666667
"Plate 7","Dulse 4","20",14,0.161,0.0953333333333333
"Plate 7","Dulse 4","20",16,0.148,0.0936666666666667
"Plate 7","Dulse 4","21",2,0.047,0.139666666666667
"Plate 7","Dulse 4","21",4,0.0373333333333333,0.108
"Plate 7","Dulse 4","21",6,0.064,0.092
"Plate 7","Dulse 4","21",8,0.101666666666667,0.0903333333333333
"Plate 7","Dulse 4","21",10,0.136,0.0883333333333333
"Plate 7","Dulse 4","21",12,0.167,0.100666666666667
"Plate 7","Dulse 4","21",14,0.145,0.0953333333333333
"Plate 7","Dulse 4","21",16,0.134666666666667,0.0936666666666667
"Plate 7","Dulse 4","22",2,0.0333333333333333,0.139666666666667
"Plate 7","Dulse 4","22",4,0.0383333333333333,0.108
"Plate 7","Dulse 4","22",6,0.0623333333333333,0.092
"Plate 7","Dulse 4","22",8,0.099,0.0903333333333333
"Plate 7","Dulse 4","22",10,0.117,0.0883333333333333
"Plate 7","Dulse 4","22",12,0.138666666666667,0.100666666666667
"Plate 7","Dulse 4","22",14,0.110333333333333,0.0953333333333333
"Plate 7","Dulse 4","22",16,0.0896666666666667,0.0936666666666667
"Plate 7","Dulse 4","23",2,0.0343333333333334,0.139666666666667
"Plate 7","Dulse 4","23",4,0.0303333333333333,0.108
"Plate 7","Dulse 4","23",6,0.0766666666666667,0.092
"Plate 7","Dulse 4","23",8,0.132333333333333,0.0903333333333333
"Plate 7","Dulse 4","23",10,0.149,0.0883333333333333
"Plate 7","Dulse 4","23",12,0.206333333333333,0.100666666666667
"Plate 7","Dulse 4","23",14,0.17,0.0953333333333333
"Plate 7","Dulse 4","23",16,0.139666666666667,0.0936666666666667
"Plate 7","Dulse 4","24",2,0.055,0.139666666666667
"Plate 7","Dulse 4","24",4,0.054,0.108
"Plate 7","Dulse 4","24",6,0.094,0.092
"Plate 7","Dulse 4","24",8,0.092,0.0903333333333333
"Plate 7","Dulse 4","24",10,0.111333333333333,0.0883333333333333
"Plate 7","Dulse 4","24",12,0.082,0.100666666666667
"Plate 7","Dulse 4","24",14,0.0723333333333333,0.0953333333333333
"Plate 7","Dulse 4","24",16,0.0673333333333333,0.0936666666666667
"Plate 7","Dulse 5","1",2,0.0336666666666667,0.138
"Plate 7","Dulse 5","1",4,0.0473333333333333,0.100333333333333
"Plate 7","Dulse 5","1",6,0.0383333333333333,0.0896666666666667
"Plate 7","Dulse 5","1",8,0.0503333333333333,0.09
"Plate 7","Dulse 5","1",10,0.109,0.0876666666666667
"Plate 7","Dulse 5","1",12,0.133666666666667,0.113
"Plate 7","Dulse 5","1",14,0.177,0.092
"Plate 7","Dulse 5","1",16,0.166333333333333,0.0946666666666667
"Plate 7","Dulse 5","2",2,0.0303333333333333,0.138
"Plate 7","Dulse 5","2",4,0.081,0.100333333333333
"Plate 7","Dulse 5","2",6,0.0856666666666667,0.0896666666666667
"Plate 7","Dulse 5","2",8,0.0833333333333333,0.09
"Plate 7","Dulse 5","2",10,0.106,0.0876666666666667
"Plate 7","Dulse 5","2",12,0.102,0.113
"Plate 7","Dulse 5","2",14,0.113333333333333,0.092
"Plate 7","Dulse 5","2",16,0.11,0.0946666666666667
"Plate 7","Dulse 5","3",2,0.0285,0.138
"Plate 7","Dulse 5","3",4,0.0576666666666667,0.100333333333333
"Plate 7","Dulse 5","3",6,0.0466666666666667,0.0896666666666667
"Plate 7","Dulse 5","3",8,0.0603333333333333,0.09
"Plate 7","Dulse 5","3",10,0.143333333333333,0.0876666666666667
"Plate 7","Dulse 5","3",12,0.18,0.113
"Plate 7","Dulse 5","3",14,0.191666666666667,0.092
"Plate 7","Dulse 5","3",16,0.159666666666667,0.0946666666666667
"Plate 7","Dulse 5","4",2,0.063,0.138
"Plate 7","Dulse 5","4",4,0.0646666666666667,0.100333333333333
"Plate 7","Dulse 5","4",6,0.0773333333333334,0.0896666666666667
"Plate 7","Dulse 5","4",8,0.0893333333333333,0.09
"Plate 7","Dulse 5","4",10,0.113,0.0876666666666667
"Plate 7","Dulse 5","4",12,0.161,0.113
"Plate 7","Dulse 5","4",14,0.208,0.092
"Plate 7","Dulse 5","4",16,0.183666666666667,0.0946666666666667
"Plate 7","Dulse 5","5",2,0.031,0.138
"Plate 7","Dulse 5","5",4,0.05,0.100333333333333
"Plate 7","Dulse 5","5",6,0.0886666666666667,0.0896666666666667
"Plate 7","Dulse 5","5",8,0.118666666666667,0.09
"Plate 7","Dulse 5","5",10,0.171666666666667,0.0876666666666667
"Plate 7","Dulse 5","5",12,0.18,0.113
"Plate 7","Dulse 5","5",14,0.188666666666667,0.092
"Plate 7","Dulse 5","5",16,0.159,0.0946666666666667
"Plate 8","Dulse 5","10",2,0.00166666666666668,0.125
"Plate 8","Dulse 5","10",4,0.0551666666666667,0.1055
"Plate 8","Dulse 5","10",6,0.0646666666666667,0.0933333333333333
"Plate 8","Dulse 5","10",8,0.0636666666666667,0.0903333333333333
"Plate 8","Dulse 5","10",10,0.0646666666666667,0.0913333333333333
"Plate 8","Dulse 5","10",12,0.056,0.097
"Plate 8","Dulse 5","10",14,0.054,0.0906666666666667
"Plate 8","Dulse 5","10",16,0.072,0.0936666666666667
"Plate 8","Dulse 5","11",2,0.023,0.125
"Plate 8","Dulse 5","11",4,0.0425,0.1055
"Plate 8","Dulse 5","11",6,0.0553333333333333,0.0933333333333333
"Plate 8","Dulse 5","11",8,0.0756666666666667,0.0903333333333333
"Plate 8","Dulse 5","11",10,0.0753333333333333,0.0913333333333333
"Plate 8","Dulse 5","11",12,0.0693333333333333,0.097
"Plate 8","Dulse 5","11",14,0.0746666666666667,0.0906666666666667
"Plate 8","Dulse 5","11",16,0.0703333333333333,0.0936666666666667
"Plate 8","Dulse 5","12",2,-0.0103333333333333,0.125
"Plate 8","Dulse 5","12",4,0.0245,0.1055
"Plate 8","Dulse 5","12",6,0.0613333333333333,0.0933333333333333
"Plate 8","Dulse 5","12",8,0.106333333333333,0.0903333333333333
"Plate 8","Dulse 5","12",10,0.127333333333333,0.0913333333333333
"Plate 8","Dulse 5","12",12,0.13,0.097
"Plate 8","Dulse 5","12",14,0.108333333333333,0.0906666666666667
"Plate 8","Dulse 5","12",16,0.132,0.0936666666666667
"Plate 8","Dulse 5","13",2,-0.0005,0.125
"Plate 8","Dulse 5","13",4,0.021,0.1055
"Plate 8","Dulse 5","13",6,0.022,0.0933333333333333
"Plate 8","Dulse 5","13",8,0.028,0.0903333333333333
"Plate 8","Dulse 5","13",10,0.0453333333333333,0.0913333333333333
"Plate 8","Dulse 5","13",12,0.0926666666666667,0.097
"Plate 8","Dulse 5","13",14,0.117,0.0906666666666667
"Plate 8","Dulse 5","13",16,0.155666666666667,0.0936666666666667
"Plate 8","Dulse 5","14",2,0.0103333333333333,0.125
"Plate 8","Dulse 5","14",4,0.0541666666666667,0.1055
"Plate 8","Dulse 5","14",6,0.0876666666666667,0.0933333333333333
"Plate 8","Dulse 5","14",8,0.128333333333333,0.0903333333333333
"Plate 8","Dulse 5","14",10,0.159333333333333,0.0913333333333333
"Plate 8","Dulse 5","14",12,0.206666666666667,0.097
"Plate 8","Dulse 5","14",14,0.166,0.0906666666666667
"Plate 8","Dulse 5","14",16,0.189333333333333,0.0936666666666667
"Plate 8","Dulse 5","15",2,0.00233333333333333,0.125
"Plate 8","Dulse 5","15",4,0.0255,0.1055
"Plate 8","Dulse 5","15",6,0.0356666666666667,0.0933333333333333
"Plate 8","Dulse 5","15",8,0.0533333333333333,0.0903333333333333
"Plate 8","Dulse 5","15",10,0.108,0.0913333333333333
"Plate 8","Dulse 5","15",12,0.121333333333333,0.097
"Plate 8","Dulse 5","15",14,0.159333333333333,0.0906666666666667
"Plate 8","Dulse 5","15",16,0.220666666666667,0.0936666666666667
